STOP_ID,STOP_NAME,LATITUDE,LONGITUDE,AVERAGE_DAILY
5852,Yewers St/Devonshire Rd (Sunshine),-37.7862,144.843075,29.75
5851,Cooper St/Devonshire Rd (Sunshine),-37.785943,144.840846,23.56
5850,K Wheelahan Gardens/Devonshire Rd (Sunshine),-37.785633,144.838164,23.91
5849,Martin St/Devonshire Rd (Sunshine),-37.785303,144.835437,6.49
5848,Clarke St/Devonshire Rd (Sunshine),-37.784992,144.832732,315.98
5847,Serpells Rd/Browning Dr (Templestowe),-37.768511,145.161994,1.12
5846,Rippon Ct/Wyena Way (Templestowe),-37.774169,145.158391,4.11
5845,Trevinden Cl/Greenridge Ave (Templestowe),-37.772927,145.152177,3.37
5844,Peter Budge Ave/The Grange (Templestowe),-37.77143,145.149262,4.04
5843,Castlewood Pl/The Grange (Templestowe),-37.768956,145.145532,1.49
5842,King St/Church Rd (Templestowe),-37.772311,145.140555,1.91
5841,Woodlea St/Victoria St (Doncaster East),-37.774443,145.145997,61.82
5840,Owens St/Victoria St (Doncaster East),-37.776077,145.145649,26.35
5839,George St/Victoria St (Doncaster),-37.779977,145.144905,49.13
5838,Domaine Dr/Victoria St (Doncaster),-37.78299,145.144523,36.08
5837,Murphy Rd/Victoria St (Doncaster East),-37.784895,145.144191,30.86
5834,Standring Cl/Hunt St (Donvale),-37.782041,145.174932,1.23
5832,Capella Pl/Polaris Dr (Doncaster East),-37.781522,145.170539,0.4
5831,Capricorn Ave/Polaris Dr (Doncaster East),-37.78179,145.168023,0.47
5830,Broadway/Stanhope Gr (Camberwell),-37.825499,145.064997,3.56
5829,Canterbury Rd/Stanhope Gr (Camberwell),-37.8225,145.065632,3.28
5828,Gwenda Ave/Canterbury Rd (Canterbury),-37.822727,145.070136,14.93
5827,Alexandra Ave/Canterbury Rd (Canterbury),-37.82298,145.072368,3.13
5826,Daphne St/Canterbury Rd (Canterbury),-37.823473,145.077183,2.89
5825,Canterbury Railway Station/Rochester Rd (Canterbury),-37.823317,145.081414,27.43
5824,31 Rochester Rd (Canterbury),-37.82072,145.081901,0.97
5823,Mont Albert Rd/Rochester Rd (Canterbury),-37.819085,145.082182,2.48
5822,Mont Albert Rd/Balwyn Rd (Balwyn),-37.817676,145.080355,15.43
5821,Fintona Girls School/Balwyn Rd (Balwyn),-37.814756,145.080897,23.52
5820,Whitehorse Rd/Balwyn Rd (Balwyn),-37.813148,145.081222,41.6
5819,Ellen St/Balwyn Rd (Balwyn),-37.810273,145.08174,1.49
5818,Gordon St/Balwyn Rd (Balwyn),-37.809025,145.082011,0.72
5817,Frederick St/Balwyn Rd (Balwyn),-37.807407,145.082302,0.22
5816,Yongala St/Balwyn Rd (Balwyn),-37.806069,145.082587,6.53
5815,Belmore Rd/Balwyn Rd (Balwyn),-37.803903,145.082972,12.69
5814,Hislop Park/Balwyn Rd (Balwyn North),-37.800472,145.083652,2.69
5813,Albury Rd/Balwyn Rd (Balwyn North),-37.799196,145.0839,6.51
5812,Lansdown St/Balwyn Rd (Balwyn North),-37.797094,145.084307,9.29
5811,Doncaster Rd/Balwyn Rd (Balwyn North),-37.795153,145.084675,13.22
5810,Rookwood St/Balwyn Rd (Balwyn North),-37.792387,145.085246,0.5
5809,Jaserfold St/Balwyn Rd (Balwyn North),-37.790771,145.085606,5.64
5808,Boroondara Shops/Balwyn Rd (Balwyn North),-37.787023,145.086259,14.2
5807,Millicent Ave/Balwyn Rd (Balwyn North),-37.784347,145.086816,0.77
5806,Prose St/Balwyn Rd (Balwyn North),-37.78309,145.087121,0.54
5805,Balwyn Rd/Larbert Ave (Balwyn North),-37.781495,145.087673,1.5
5803,Kawarren St/Carron St (Balwyn North),-37.781281,145.092232,1.24
5802,Koonung Creek Reserve/Carron St (Balwyn North),-37.781446,145.094079,10.56
5801,Leicester St/Greythorn Rd (Balwyn North),-37.790962,145.099626,7.74
5800,Lemon Rd/Greythorn Rd (Balwyn North),-37.792643,145.099367,9.43
5799,Sweyn St/Greythorn Rd (Balwyn North),-37.796353,145.098613,11.96
5798,Alpha St/Greythorn Rd (Balwyn North),-37.799093,145.098123,2.87
5797,Yeneda St/Greythorn Rd (Balwyn North),-37.801392,145.097621,4.18
5796,Belmore Rd/Greythorn Rd (Balwyn North),-37.803449,145.097159,2.62
5795,Orlando St/Beach Rd (Hampton),-37.934191,144.995076,1.15
5794,Belmore Rd/Union Rd (Balwyn),-37.805202,145.101362,1.5
5793,Pryton Ct/Union Rd (Balwyn),-37.808085,145.1008,7.03
5792,Laing St/Whitehorse Rd (Mont Albert),-37.815888,145.106836,0.77
5791,Kingsley Cres/Whitehorse Rd (Mont Albert),-37.816465,145.110798,0.69
5790,Wellington Rd/Whitehorse Rd (Box Hill),-37.817049,145.116883,8
5789,John St/Buckley St (Footscray),-37.802861,144.889236,1.83
5786,Nicholson St/Droop St (Footscray),-37.799294,144.899422,62.28
5785,Geelong Rd/Droop St (Footscray),-37.796056,144.896698,22.84
5784,Tiernan St/Droop St (Footscray),-37.794583,144.895456,150.02
5783,Footscray City College/Farnsworth Ave (Footscray),-37.791705,144.894811,85.74
5782,Jensen Reserve/Farnsworth Ave (Footscray),-37.790267,144.900076,19.99
5781,Flemington Racecourse/Fisher Pde (Flemington),-37.78944,144.903687,4.86
5780,Leonard Cres/Fisher Pde (Ascot Vale),-37.786384,144.905193,21.41
5779,Kingston Ave/Fisher Pde (Ascot Vale),-37.784795,144.905499,10.56
5778,RAS Showgrounds/Langs Rd (Flemington),-37.783116,144.907375,35.67
5777,Elliott St/Chauvel St (Ascot Vale),-37.781934,144.907283,9.4
5776,James St/Charles St (Ascot Vale),-37.780334,144.907022,18.27
5775,Kirk St/Charles St (Ascot Vale),-37.778987,144.909319,12.32
5774,Epsom Rd/Charles St (Ascot Vale),-37.777876,144.911201,24.16
5773,Epsom Rd/Mirams St (Ascot Vale),-37.776752,144.911358,36.27
5772,Union Rd/Francis St (Ascot Vale),-37.776979,144.915495,39.49
5771,67 Francis St (Ascot Vale),-37.777201,144.917851,0.7
5770,Francis St/Rothwell St (Ascot Vale),-37.777244,144.919791,10.26
5769,Bloomfield Rd/Rothwell St (Ascot Vale),-37.776039,144.919961,2.62
5768,Ascot Vale Railway Station/McCully St (Ascot Vale),-37.775843,144.921613,79.42
5767,Tower Rd/Princes Hwy (Werribee),-37.899492,144.668654,16.12
5766,Wattle Ave/Princes Hwy (Werribee),-37.898464,144.670904,6.53
5765,Sneydes Rd/Princes Hwy (Werribee),-37.895984,144.676281,1.68
5764,Derrimut Rd/Princes Hwy (Werribee),-37.893469,144.681716,12.96
5763,Frederick Ct/Princes Hwy (Werribee),-37.889889,144.689401,6.99
5762,Werribee Mercy Hospital/Princes Hwy (Werribee),-37.885688,144.698469,4.51
5761,Wright St/Heaths Rd (Hoppers Crossing),-37.879055,144.697539,1.58
5760,Hampstead Dr/Heaths Rd (Hoppers Crossing),-37.878718,144.694105,8.95
5759,Mossfiel Reserve/Heaths Rd (Hoppers Crossing),-37.878296,144.69098,25.93
5758,McIntosh Ave/Heaths Rd (Hoppers Crossing),-37.878071,144.688259,15.8
5757,Geddes Cres/Heaths Rd (Hoppers Crossing),-37.877765,144.685517,83.61
5755,Rosella Ave/Heaths Rd (Hoppers Crossing),-37.876438,144.673519,32.92
5754,Wantirna South Primary School/Tyner Rd (Wantirna South),-37.872576,145.237594,12.32
5750,Latham St/Heaths Rd (Wyndham Vale),-37.876577,144.657349,2.81
5749,Riverbend Cres (north)/Heaths Rd (Werribee),-37.884063,144.646834,5.65
5748,River Run Dr/Heaths Rd (Werribee),-37.879405,144.651427,11.21
5747,Greaves St/Heaths Rd (Werribee),-37.88724,144.639001,7.71
5746,McGrath Rd/Heaths Rd (Wyndham Vale),-37.886744,144.632729,57.51
5745,Purchas St/Tarneit Rd (Werribee),-37.881791,144.663539,37.29
5743,Feathertop Dr/Honour Ave (Wyndham Vale),-37.890949,144.624931,7.34
5742,McKenzie St/Smith St (Melton),-37.684857,144.585712,3.71
5741,Henry St/Palmerston St (Melton),-37.68626,144.58341,4.31
5740,Ryan Ct/Barries Rd (Melton),-37.689126,144.58165,2.31
5739,Barries Rd/Station Rd (Melton),-37.689483,144.577545,16.58
5733,Centenary Ave/Gamalite Dr (Melton West),-37.671284,144.563308,3.19
5731,Iramoo Primary School/McGrath Rd (Wyndham Vale),-37.895789,144.629051,
5725,Aspera Dr/Black Dog Dr (Brookfield),-37.692422,144.551446,25.29
5724,Thomas Chirnside Primary School/Walls Rd (Werribee),-37.90358,144.636898,1.79
5723,Stretton Dr/Botanica Springs Bvd (Brookfield),-37.695979,144.550036,13.61
5722,Brooklyn Rd/Botanica Springs Bvd (Brookfield),-37.699419,144.550343,12.44
5721,Werribee Racecourse/Bulban Rd (Werribee),-37.907323,144.63978,3.99
5720,Kooyong Rd/Gardenvale Rd (Gardenvale),-37.898414,145.011992,22.21
5719,Bethlehem Healthcare/Kooyong Rd (Caulfield South),-37.896296,145.013084,0.51
5718,Jupiter St/Kooyong Rd (Caulfield South),-37.894185,145.013493,1.45
5717,Kooyong Rd/Clarence St (Elsternwick),-37.892509,145.013481,20.59
5716,Parkside St/Clarence St (Elsternwick),-37.892163,145.010579,11.21
5715,Altona Gate Shopping Centre/Duosa Rd (Altona North),-37.826851,144.847482,45.67
5714,Glade Ave/Chambers Rd (Altona North),-37.827775,144.843796,9.11
5713,Irwin Ave/Blackshaws Rd (Altona North),-37.830556,144.842636,15.98
5712,Misten Ave/Blackshaws Rd (Altona North),-37.830245,144.839441,
5711,Knapp St/Blackshaws Rd (Altona North),-37.829624,144.835028,12.76
5710,Grieve Pde/Blackshaws Rd (Altona North),-37.828194,144.830821,4.83
5709,Clelland Rd/Grieve Pde (Altona North),-37.823626,144.829841,16.08
5708,Geelong Rd/Little Boundary Rd (Laverton North),-37.82267,144.822985,4.88
5707,Pipe Rd/Little Boundary Rd (Laverton North),-37.819112,144.819647,29.98
5705,Boundary Rd/Fairbairn Rd (Sunshine West),-37.814554,144.81735,12.12
5704,Somerville Rd/Fairbairn Rd (Sunshine West),-37.807872,144.818535,29.17
5703,Industrial Dr/Fairbairn Rd (Sunshine West),-37.810424,144.818165,
5702,Warmington Rd/Fairbairn Rd (Sunshine West),-37.801479,144.818826,9.26
5700,Killeen St/Fairbairn Rd (Sunshine West),-37.795504,144.81882,5.29
5699,Fairbairn Rd/Mayne St (Sunshine West),-37.792974,144.820382,17.35
5698,49 Mayne St (Sunshine West),-37.792468,144.822248,0.27
5697,Bardsley St/Mayne St (Sunshine West),-37.791088,144.824162,5.33
5696,Armstrong St/Mernda St (Sunshine West),-37.789002,144.824893,6.39
5695,Duncans Lane/Calder Fwy (Diggers Rest),-37.655081,144.739716,0.52
5692,Calder Park/Calder Fwy (Calder Park),-37.666604,144.753707,1.19
5683,Alexandra Ave/Morris Rd (Hoppers Crossing),-37.851557,144.706043,27
5680,Evrah Dr/Morris Rd (Hoppers Crossing),-37.857905,144.704903,28.15
5675,Hoppers Crossing Sec Col/Pannam Dr (Hoppers Crossing),-37.868315,144.696669,23.66
5674,Stella Way/Pannam Dr (Hoppers Crossing),-37.869634,144.69316,8.72
5673,Baggott Dr/Mossfiel Dr (Hoppers Crossing),-37.872277,144.692396,3.4
5672,Dean St/Mossfiel Dr (Hoppers Crossing),-37.874748,144.693888,31.31
5670,Doris Dr/Heaths Rd (Hoppers Crossing),-37.875912,144.668784,12.84
5669,Heaths Rd/Tarneit Rd (Hoppers Crossing),-37.874463,144.664771,23.69
5668,Riverview Park/Tarneit Rd (Tarneit),-37.870824,144.665307,22.28
5667,Knightsbridge Dr/Tarneit Rd (Tarneit),-37.866379,144.666118,75.02
5666,Hogans Rd/Tarneit Rd (Hoppers Crossing),-37.860443,144.667157,21.45
5665,Good News Christian School/Tarneit Rd (Hoppers Crossing),-37.856088,144.66792,21.06
5664,Bethany Rd/Tarneit Rd (Hoppers Crossing),-37.851677,144.668627,73.74
5663,Bell St/McKay St (Coburg),-37.740864,144.964183,15.17
5662,Sydney Rd/Deans St (Coburg),-37.734912,144.966048,0.22
5661,Murray Rd/Champ St (Coburg),-37.734628,144.967871,3.17
5660,Coburg Swimming Pool/Murray Rd (Coburg),-37.735585,144.974256,7.8
5659,Connolly Ave/Murray Rd (Coburg),-37.73553,144.977878,10.61
5658,Claremont Park/Murray Rd (Coburg),-37.735854,144.981545,7.38
5657,Murray Rd/Elizabeth St (Coburg),-37.735259,144.983093,6.47
5656,Elizabeth St/Claremont Cres (Reservoir),-37.733012,144.982916,9.54
5655,Blanche Ct/Claremont St (Coburg North),-37.732839,144.981219,4.17
5654,Jackson Pde/Boyne St (Coburg North),-37.731711,144.981136,13.62
5653,Elizabeth St/Boyne St (Coburg North),-37.731908,144.983196,4.86
5652,Newlands Primary School/Elizabeth St (Reservoir),-37.729553,144.984043,19.74
5651,Urquhart St/Sydney Rd (Coburg),-37.740743,144.966614,172.88
5650,Livingstone St/Elizabeth St (Reservoir),-37.724636,144.984789,12.67
5649,Cool St/Elizabeth St (Reservoir),-37.726389,144.984525,8.56
5647,Elizabeth St/Kennedy St (Reservoir),-37.722421,144.985439,22.87
5646,Horton St/Corben St (Reservoir),-37.72332,144.98791,3.12
5645,Elizabeth St/Horton St (Reservoir),-37.723221,144.985326,0.35
5644,Livingstone St/Elizabeth St (Reservoir),-37.724652,144.984675,12.67
5643,Tilley St/Elizabeth St (Coburg North),-37.726306,144.984426,0.96
5642,McNamara St/Elizabeth St (Preston),-37.729119,144.983975,3.9
5641,Elizabeth St/Boyne St (Coburg North),-37.731828,144.983209,4.86
5640,Boyne St/Jackson Pde (Coburg North),-37.731893,144.980723,0.57
5639,Jackson Pde/Claremont Cres (Reservoir),-37.7329,144.981104,0.45
5638,Elizabeth St/Claremont Cres (Reservoir),-37.733072,144.982744,9.54
5637,Murray Rd/Elizabeth St (Coburg),-37.735392,144.982954,6.47
5636,Connolly Ave/Murray Rd (Coburg),-37.735661,144.980768,10.61
5635,Outlook Rd/Murray Rd (Coburg North),-37.735398,144.978051,1.07
5634,Coburg Swimming Pool/Murray Rd (Coburg),-37.735465,144.974112,7.8
5632,Johns Gr/Blackburn Rd (Doncaster East),-37.758064,145.167621,0.48
5631,Montreal Dr/Blackburn Rd (Doncaster East),-37.754451,145.168267,1.32
5630,Fernlea Cres/Blackburn Rd (Doncaster East),-37.752689,145.168582,1.8
5629,Templemore Dr/Heidelberg-Warrandyte Rd (Templestowe),-37.751046,145.16431,23.15
5628,Hadley Ct/Heidelberg-Warrandyte Rd (Templestowe),-37.752422,145.158953,34.82
5627,Warrandyte Rd/Newmans Rd (Templestowe),-37.75273,145.151567,7.21
5626,Church Rd/Porter St (Templestowe),-37.753413,145.143435,32.9
5624,Fitzsimons Lane/Porter St (Templestowe),-37.752719,145.137141,4.42
5623,Williamsons Rd/Porter St (Templestowe),-37.752343,145.133859,38.54
5622,Atkinson St/Anderson St (Templestowe),-37.755489,145.130534,46.36
5621,Murray Rd/Champ St (Coburg),-37.734679,144.967666,3.17
5619,McLachlan St/James St (Templestowe),-37.756352,145.125824,37.96
5618,Templestowe Village SC/James St (Templestowe),-37.756805,145.129411,151.69
5617,Parker St/Swilk St (Templestowe),-37.756811,145.123565,30.9
5616,High St/Parker St (Templestowe Lower),-37.756846,145.120091,57.17
5615,Omar St/Parker St (Templestowe Lower),-37.756442,145.116775,46.82
5614,Foote St/Thompsons Rd (Templestowe Lower),-37.758011,145.112921,40.77
5613,Birchwood Ave/Thompsons Rd (Templestowe Lower),-37.761511,145.111447,6.75
5612,Valerie St/Thompsons Rd (Templestowe Lower),-37.763163,145.110452,52.95
5611,Sunhill Rd/Thompsons Rd (Templestowe Lower),-37.767087,145.105107,114.63
5610,Hodgson St/Thompsons Rd (Templestowe Lower),-37.767747,145.103569,3.61
5609,Thompsons Rd/Manningham Rd (Bulleen),-37.769626,145.09881,132.68
5608,Montgomery Pl/Manningham Rd (Bulleen),-37.76843,145.097296,9.87
5607,Grant Olson Ave/Manningham Rd (Bulleen),-37.767289,145.093579,47.25
5606,Ronald Ave/Manningham Rd (Bulleen),-37.766185,145.089998,74.73
5605,Helene St/Manningham Rd (Bulleen),-37.764519,145.086169,12.38
5604,Bulleen Rd/Manningham Rd (Bulleen),-37.762562,145.083881,59.14
5603,Bridge St/Manningham Rd (Bulleen),-37.760956,145.082072,56.32
5602,Dora St/Banksia St (Heidelberg),-37.759855,145.070954,23.06
5601,Banksia St/Lower Heidelberg Rd (Heidelberg),-37.759035,145.069307,42.51
5600,Cape St/Burgundy St (Heidelberg),-37.756246,145.066825,224.43
5598,Doncaster Rd/High St (Doncaster),-37.787177,145.105253,59.97
5597,Hillingdon Cres/High St (Doncaster),-37.784654,145.107509,34.31
5596,Greenwood St/High St (Doncaster),-37.781803,145.110647,76.47
5595,Winters Way/High St (Doncaster),-37.779365,145.113207,34.15
5594,Marianne Way/High St (Doncaster),-37.776599,145.113777,27.56
5593,Manningham Rd/High St (Templestowe Lower),-37.773414,145.114687,140.67
5592,Fyfe Dr/High St (Templestowe Lower),-37.771026,145.116371,49.76
5591,Lynnwood Pde/High St (Templestowe Lower),-37.768799,145.118017,87.41
5590,Templestowe Heights Primary School/High St (Templestowe Lower),-37.765628,145.1198,21.62
5589,Jean St/High St (Templestowe Lower),-37.7628,145.119338,26.89
5588,Macrobertson St/High St (Templestowe Lower),-37.760495,145.118875,10.08
5587,Foote St/High St (Templestowe Lower),-37.758588,145.118548,25.79
5586,High St/Foote St (Templestowe Lower),-37.757939,145.119075,3.75
5585,Herlihys Rd/Foote St (Templestowe Lower),-37.758354,145.121982,6.72
5584,Mclachlan St/Foote St (Templestowe),-37.758926,145.126156,1.8
5583,Serpells Rd/Foote St (Templestowe),-37.759272,145.130359,6.14
5582,Williamsons Rd/Foote St (Templestowe),-37.759978,145.136255,27.41
5581,Mount View Rd/Foote St (Templestowe),-37.760373,145.139605,1.84
5580,Church Rd/Reynolds Rd (Templestowe),-37.760796,145.142955,12.45
5579,Lucieer Ct/Reynolds Rd (Templestowe),-37.761531,145.149044,1.92
5578,Smiths Rd/Reynolds Rd (Templestowe),-37.761991,145.153073,7.64
5577,Aumann Dr/Reynolds Rd (Templestowe),-37.762512,145.157579,7.8
5576,Hemingway Ave/Reynolds Rd (Templestowe),-37.763017,145.16163,17.09
5575,Blackburn Rd/Reynolds Rd (Templestowe),-37.76352,145.165557,5.89
5574,Blackburn Rd/Reynolds Rd (Templestowe),-37.763249,145.165529,5.89
5573,Glendarragh Rd/Reynolds Rd (Templestowe),-37.762876,145.162405,3.78
5572,Aumann Dr/Reynolds Rd (Templestowe),-37.762345,145.157821,7.8
5571,Pettys Reserve/Reynolds Rd (Templestowe),-37.761682,145.152298,7.01
5570,Lucieer Ct/Reynolds Rd (Templestowe),-37.761305,145.148981,1.92
5569,Church Rd/Reynolds Rd (Templestowe),-37.760662,145.143605,12.45
5568,Templestowe Cemetery/Foote St (Templestowe),-37.760235,145.140006,1.17
5567,Williamsons Rd/Foote St (Templestowe),-37.759706,145.13557,27.41
5566,Anderson St/Foote St (Templestowe),-37.759101,145.130386,3
5565,Milne St/Foote St (Templestowe),-37.758737,145.126785,0.05
5564,Mahoney St/Foote St (Templestowe),-37.758143,145.122283,0.22
5563,High St/Foote St (Templestowe Lower),-37.757796,145.11917,3.75
5562,Rosemary St/High St (Templestowe Lower),-37.759353,145.118483,0.08
5561,Macrobertson St/High St (Templestowe Lower),-37.760627,145.118701,10.08
5560,Jean St/High St (Templestowe Lower),-37.76323,145.119134,26.89
5559,Dellfield Dr/High St (Templestowe Lower),-37.764956,145.119465,1.12
5558,Kanooka Ave/High St (Templestowe Lower),-37.768421,145.118038,2.39
5557,Fyfe Dr/High St (Templestowe Lower),-37.771281,145.11599,49.76
5556,Manningham Rd/High St (Templestowe Lower),-37.773133,145.114581,140.67
5555,Marianne Way/High St (Doncaster),-37.776471,145.113656,27.56
5554,Winters Way/High St (Doncaster),-37.779797,145.112595,34.15
5553,Curnola Ave/High St (Doncaster),-37.781684,145.110537,8.46
5552,Hillingdon Cres/High St (Templestowe Lower),-37.784022,145.107979,4.99
5551,Ayr St/High St (Doncaster),-37.785952,145.105852,122.86
5550,Hawdon St/Burgundy St (Heidelberg),-37.756105,145.064854,59.71
5549,Cape St/Burgundy St (Heidelberg),-37.756335,145.066789,224.43
5548,Yarra St/Lower Heidelberg Rd (Heidelberg),-37.758815,145.069085,14.77
5547,Bridge St/Manningham Rd (Bulleen),-37.76106,145.081854,56.32
5546,Bulleen Rd/Manningham Rd (Bulleen),-37.762712,145.083639,59.14
5545,York St/Manningham Rd (Bulleen),-37.764789,145.086162,8.94
5544,Ronald Ave/Manningham Rd (Bulleen),-37.766364,145.089913,74.73
5543,Grant Olson Ave/Manningham Rd (Bulleen),-37.767334,145.09301,47.25
5542,Lincoln Dr/Manningham Rd (Bulleen),-37.76838,145.096423,12.48
5541,Thompsons Rd/Manningham Rd (Bulleen),-37.76973,145.098512,132.68
5540,Manningham Rd/Thompsons Rd (Templestowe Lower),-37.769854,145.100098,159.04
5539,Bulleen Baptist Church/Thompsons Rd (Templestowe Lower),-37.767684,145.104127,55.84
5538,Sunhill Rd/Thompsons Rd (Templestowe Lower),-37.767094,145.105516,114.63
5537,Valerie St/Thompsons Rd (Templestowe Lower),-37.763871,145.110252,52.95
5536,Waratah Dr/Thompsons Rd (Templestowe Lower),-37.760694,145.112149,60.24
5535,Foote St/Thompsons Rd (Templestowe Lower),-37.758626,145.113042,40.77
5534,Omar St/Parker St (Templestowe Lower),-37.756511,145.116592,46.82
5533,High St/Parker St (Templestowe Lower),-37.756899,145.119999,57.17
5532,Parker St/Swilk St (Templestowe),-37.757017,145.123424,30.9
5531,Templestowe Village SC/James St (Templestowe),-37.756777,145.128174,151.69
5530,McLachlan St/James St (Templestowe),-37.756468,145.125753,37.96
5529,Williamsons Rd/Porter St (Templestowe),-37.752516,145.133957,38.54
5528,Templestowe Reserve/Porter St (Templestowe),-37.75295,145.138066,44.14
5526,Church Rd/Porter St (Templestowe),-37.753526,145.143159,32.9
5525,Porter St/Newmans Rd (Templestowe),-37.754087,145.149002,15.6
5524,Newmans Rd/Newmans Rd (Templestowe),-37.752611,145.152047,34.02
5523,Hadley Ct/Heidelberg-Warrandyte Rd (Templestowe),-37.752627,145.158789,34.82
5522,Rosco Dr/Heidelberg-Warrandyte Rd (Templestowe),-37.752046,145.162549,10.76
5521,Templemore Dr/Heidelberg-Warrandyte Rd (Templestowe),-37.750966,145.16497,23.15
5520,Heidelberg-Warrandyte Rd/Blackburn Rd (Templestowe),-37.751114,145.168712,14.86
5519,Raintree Rd/Blackburn Rd (Templestowe),-37.754341,145.168144,16
5518,Beverly Hills Dr/Blackburn Rd (Templestowe),-37.7579,145.1675,19.65
5517,Atkinson St/Anderson St (Templestowe),-37.755104,145.130691,46.36
5516,Gellibrand St/Victoria St (Williamstown),-37.865163,144.888005,59.55
5515,Brighton Beach Station/South Rd (Brighton),-37.927581,144.990569,6.84
5514,Forster St/Osborne St (Williamstown),-37.864696,144.892576,5.1
5513,Garden St/Osborne St (Williamstown),-37.865387,144.894432,1.05
5512,Giffard St/Osborne St (Williamstown),-37.866482,144.897743,1.56
5511,Cole St/Osborne St (Williamstown),-37.867301,144.900209,8.65
5510,Thompson St/Osborne St (Williamstown),-37.868138,144.902652,4.94
5509,Thompson St/Hanmer St (Williamstown),-37.866535,144.904744,8.04
5508,Williamstown Railway Station/Ann St (Williamstown),-37.866833,144.906316,1.62
5507,Nelson Pl/Ann St (Williamstown),-37.864371,144.907715,7.56
5506,Cole St/Nelson Pl (Williamstown),-37.862766,144.9031,18.73
5505,Ferguson Street Pier/Ferguson St (Williamstown),-37.859458,144.901569,50.57
5504,Maclean St/Ferguson St (Williamstown),-37.859239,144.89987,13.71
5503,Williamstown SC/Douglas Pde (Williamstown),-37.85766,144.897721,56.29
5501,John St/Douglas Pde (Williamstown),-37.855238,144.897347,16.19
5500,Union St/Douglas Pde (Williamstown),-37.854008,144.896586,11.07
5499,Princes St/Douglas Pde (Williamstown),-37.852895,144.895867,9.85
5498,Yarra St/Douglas Pde (Williamstown),-37.850678,144.894351,7.46
5497,Newport Park/Douglas Pde (Newport),-37.845565,144.89211,8.81
5496,Home Rd/North Rd (Newport),-37.844589,144.886944,38.63
5494,Mirls St/Mason St (Newport),-37.842181,144.879331,13.22
5493,Oxford St/Mason St (Newport),-37.841856,144.876284,19.17
5492,Laurie St/Mason St (Newport),-37.841313,144.871163,1.96
5491,Graham St/Mason St (Newport),-37.841027,144.868342,21.72
5490,Hansen St/Mason St (Altona North),-37.840643,144.865035,67.55
5489,Stapley Cres/The Broadway (Altona North),-37.837414,144.864378,9.6
5488,The Circle SC/The Broadway (Altona North),-37.835722,144.863006,21.56
5487,Blackshaws Rd/The Broadway (Altona North),-37.832834,144.86076,26.97
5486,Kyle Rd/Blackshaws Rd (Altona North),-37.832145,144.856588,16.38
5485,First Ave/Blackshaws Rd (Altona North),-37.831968,144.854786,4.03
5484,Seventh Ave/Blackshaws Rd (Altona North),-37.831412,144.849508,4.3
5483,Altona Gate SC/Millers Rd (Altona North),-37.827514,144.848735,264.16
5482,Glade Ave/Chambers Rd (Altona North),-37.827777,144.84391,9.11
5481,Irwin Ave/Blackshaws Rd (Altona North),-37.830657,144.842247,15.98
5480,Misten Ave/Blackshaws Rd (Altona North),-37.830355,144.839517,
5479,Knapp St/Blackshaws Rd (Altona North),-37.829752,144.834672,12.76
5478,Grieve Pde/Blackshaws Rd (Altona North),-37.828337,144.830726,4.83
5477,Clelland Rd/Grieve Pde (Altona North),-37.823519,144.829424,16.08
5476,Geelong Rd/Little Boundary Rd (Laverton North),-37.822654,144.822599,4.88
5475,Pipe Rd/Little Boundary Rd (Laverton North),-37.81936,144.819458,29.98
5274,Leslie Rd/Little Boundary Rd (Laverton North),-37.817088,144.817401,19.63
5273,Boundary Rd/Fairbairn Rd (Sunshine West),-37.814531,144.817044,12.12
5272,Felstead Ave/Fairbairn Rd (Sunshine West),-37.802394,144.818594,44.48
5271,Talintyre Rd/Fairbairn Rd (Sunshine West),-37.798365,144.818088,91.27
5270,Watts St/Whitehorse Rd (Box Hill),-37.8186,145.125966,392.84
5269,Miller St/Whitehorse Rd (Box Hill),-37.81887,145.129924,13.8
5268,1100 Whitehorse Rd (Box Hill),-37.819232,145.132823,51.5
5267,Middleborough Rd/Whitehorse Rd (Box Hill),-37.819689,145.136674,75.88
5266,Minna St/Whitehorse Rd (Blackburn),-37.819598,145.139483,2.07
5265,Frankcom St/Whitehorse Rd (Blackburn),-37.818487,145.142737,4.41
5264,Downing St/Whitehorse Rd (Blackburn),-37.817623,145.146258,3.01
5262,Whitehorse Rd/Station St (Blackburn),-37.817651,145.150267,5.8
5261,Blackburn Station/Railway Rd (Blackburn),-37.819902,145.150143,536.23
5260,Albert St/Railway Rd (Blackburn),-37.819915,145.152153,18.02
5259,Blackburn Primary School/Surrey Rd (Blackburn),-37.817,145.156463,20.43
5258,Larch St/Fir St (Blackburn),-37.814909,145.157595,14.81
5257,Goodwin St/Elm St (Blackburn),-37.815202,145.163085,19.21
5256,Ashlar Cres/Goodwin St (Blackburn),-37.813569,145.164137,13.48
5255,Springfield Rd/Goodwin St (Blackburn),-37.812061,145.164504,20.41
5254,Ashlar Cres/Springfield Rd (Blackburn North),-37.811446,145.162065,2.64
5252,Surrey Rd/Springfield Rd (Blackburn North),-37.81111,145.159029,17.74
5251,Springfield Rd/Surrey Rd (Blackburn),-37.810803,145.157844,27.21
5250,Deane St/Surrey Rd (Blackburn North),-37.808296,145.158327,14.04
5249,Junction Rd/Surrey Rd (Blackburn North),-37.806113,145.158745,48.64
